decoyID	intron_gc	site_gc_49nt
ADGRF1_47028816	0.437855	0.428571
ADGRF3_26313617	0.645161	0.591837
ADGRF3_26317129	0.579545	0.612245
ADGRF4_47712978	0.400336	0.571429
ADGRF4_47716050	0.359337	0.408163
ADGRF5_46880102	0.431095	0.448980
ADGRG1_57642999	0.567605	0.530612
ADGRG1_57658325	0.519706	0.489796
ADGRG2_18996673	0.410482	0.612245
ADGRG2_19015077	0.454562	0.489796
ADGRG2_19017665	0.454562	0.367347
ADGRG2_19020878	0.384562	0.591837
ADGRG2_19030210	0.362842	0.346939
ADGRG3_57676983	0.504642	0.530612
ADGRG4_136356411	0.401170	0.346939
ADGRG4_136358504	0.391531	0.265306
ADGRG4_136363729	0.364459	0.387755
ADGRG4_136401892	0.407419	0.632653
ADGRG5_57571766	0.529329	0.571429
ADGRG6_142307661	0.355796	0.448980
ADGRG6_142402580	0.310160	0.326531
ADGRL1_14171608	0.506307	0.448980
ADGRL1_14182974	0.542329	0.653061
ADGRL1_14183251	0.542329	0.612245
ADGRL2_81910355	0.334576	0.326531
ADGRL2_81949566	0.337903	0.448980
ADGRL3_61981020	0.329640	0.367347
ADGRL3_61982505	0.329640	0.326531
ADGRL4_78919284	0.337711	0.571429
ADGRL4_79005400	0.348903	0.265306
ADGRV1_90622524	0.384773	0.408163
ADGRV1_90652861	0.308527	0.469388
ADGRV1_90680949	0.351335	0.326531
ADGRV1_90695814	0.316779	0.367347
ADH4_99124691	0.422191	0.530612
ADH5_99073563	0.382834	0.387755
ADH6_99210664	0.331292	0.306122
ADH6_99218525	0.410515	0.408163
ADH7_99418449	0.396260	0.469388
ADH7_99418461	0.396260	0.551020
ADHFE1_66444095	0.388305	0.428571
ADHFE1_66467173	0.431244	0.591837
ADI1_3500540	0.488735	0.714286
ADI1_3500556	0.488735	0.632653
ADIG_38583854	0.497207	0.510204
ADIPOR1_202941897	0.343653	0.285714
ADIPOR2_1719832	0.393968	0.367347
ADIPOR2_1784704	0.391444	0.448980
ADK_74625379	0.380993	0.448980
ADNP2_80111392	0.425096	0.469388
ADNP_50896812	0.413913	0.469388
ADORA2A_24440193	0.533012	0.469388
ADPGK_72778103	0.424153	0.408163
ADPRHL1_113427312	0.558059	0.612245
ADPRHL1_113428507	0.558059	0.612245
ADPRHL2_36089988	0.516917	0.551020
ADPRHL2_36091203	0.516917	0.408163
ADPRM_10707093	0.411311	0.428571
ADRB3_37964452	0.560000	0.510204
ADRB3_37964484	0.560000	0.469388
ADRM1_62306646	0.608563	0.653061
ADSS_244413556	0.417474	0.551020
AFAP1L1_149302298	0.505476	0.469388
AFAP1L1_149318134	0.413772	0.387755
AFAP1L1_149319851	0.506787	0.489796
AFAP1L1_149320717	0.470121	0.530612
AFAP1L1_149330908	0.452165	0.326531
AFAP1L2_114332646	0.530612	0.653061
AFAP1_7765497	0.539786	0.551020
AFAP1_7767598	0.539786	0.571429
AFAP1_7797831	0.446107	0.346939
AFAP1_7801251	0.477567	0.632653
AFAP1_7818231	0.441196	0.612245
AFDN_167905183	0.419732	0.387755
AFDN_167920121	0.415349	0.612245
AFDN_167949216	0.431843	0.326531
AFF1_87046092	0.406056	0.489796
AFF1_87111495	0.377624	0.551020
AFF1_87124893	0.426620	0.448980
AFF2_148647130	0.383662	0.428571
AFF2_148957642	0.405688	0.306122
AFF3_99554870	0.425398	0.510204
AFF3_99583183	0.437169	0.367347
AFF4_132887637	0.328063	0.346939
AFF4_132932640	0.361227	0.387755
AFG3L2_12336480	0.423581	0.510204
AFG3L2_12354032	0.472702	0.510204
AFG3L2_12367548	0.472591	0.428571
AFG3L2_12374724	0.474323	0.448980
AFG3L2_12375143	0.474323	0.571429
AFMID_78197602	0.504459	0.612245
AFMID_78197605	0.504459	0.632653
AFM_73485277	0.424201	0.510204
AFP_73446886	0.367678	0.346939
AGAP11_86983401	0.401305	0.510204
AGAP1_235561585	0.484853	0.571429
AGAP1_235561597	0.484853	0.591837
AGAP1_235741543	0.464237	0.448980
AGAP1_235749672	0.473159	0.653061
AGAP1_235822721	0.466552	0.571429
AGAP1_235861375	0.466552	0.428571
AGAP1_236018501	0.458469	0.489796
AGAP1_236048130	0.512109	0.428571
AGAP1_236048734	0.512109	0.530612
AGAP2_57734404	0.524064	0.448980
AGAP2_57736354	0.607341	0.571429
AGAP2_57739110	0.607341	0.591837
AGAP3_151132156	0.591076	0.653061
AGAP3_151135388	0.574426	0.632653
AGBL1_86268600	0.393737	0.285714
AGBL1_86270324	0.452611	0.428571
AGBL1_86279457	0.385779	0.408163
AGBL2_47666519	0.468384	0.387755
AGBL2_47706203	0.465800	0.632653
AGBL2_47707240	0.465800	0.326531
AGBL2_47713379	0.442736	0.428571
AGBL3_134989469	0.361549	0.326531
AGBL3_135035438	0.322218	0.367347
AGBL3_135081530	0.308642	0.346939
AGBL4_48535264	0.450370	0.489796
AGBL4_48588400	0.445717	0.387755
AGBL5_27067423	0.467054	0.530612
AGFG1_227528706	0.339433	0.367347
AGFG1_227531829	0.328058	0.387755
AGFG2_100559387	0.494711	0.469388
AGFG2_100560701	0.494711	0.653061
AGGF1_77052469	0.366864	0.326531
AGK_141611639	0.356543	0.285714
AGK_141634219	0.377979	0.448980
AGL_99885800	0.366219	0.387755
AGL_99919221	0.356726	0.428571
AGMAT_15577286	0.486810	0.591837
AGO1_35893510	0.508861	0.510204
AGO2_140533891	0.539271	0.469388
AGO2_140540702	0.591574	0.632653
AGO2_140550416	0.539421	0.714286
AGO2_140550506	0.539421	0.632653
AGO2_140556286	0.596010	0.510204
AGO2_140558755	0.583942	0.653061
AGO2_140561189	0.562822	0.653061
AGO2_140561527	0.562822	0.530612
AGO2_140628414	0.513543	0.530612
AGO4_35840133	0.436279	0.612245
AGO4_35852156	0.398281	0.387755
AGO4_35853034	0.398281	0.653061
AGPAT2_136674207	0.641883	0.653061
AGPAT2_136675802	0.660101	0.714286
AGPAT2_136677740	0.611914	0.755102
AGPAT3_43916965	0.537814	0.469388
AGPAT3_43961346	0.496537	0.489796
AGPAT3_43975637	0.505873	0.673469
AGPAT4_161147038	0.448009	0.408163
AGPAT4_161147636	0.448009	0.367347
AGPAT5_6750692	0.400858	0.346939
AGPS_177514784	0.348641	0.306122
AGR2_16796038	0.396400	0.469388
AGR2_16800381	0.396849	0.612245
AGRN_1020994	0.689655	0.591837
AGRN_1021015	0.689655	0.693878
AGRN_1021019	0.689655	0.673469
AGRN_1045067	0.588072	0.673469
AGRN_1045079	0.588072	0.673469
AGRN_1045694	0.660287	0.693878
AGRP_67482872	0.592233	0.510204
AGTPBP1_85681650	0.353123	0.428571
AGTRAP_11749615	0.609823	0.551020
AGT_230712340	0.513614	0.489796
AGXT2_35000167	0.446110	0.448980
AGXT2_35034308	0.361511	0.387755
AGXT2_35039648	0.378049	0.448980
AGXT2_35040947	0.419689	0.510204
AGXT2_35046788	0.419689	0.530612
AHCTF1_246855849	0.341922	0.326531
AHCTF1_246858569	0.434501	0.632653
AHCTF1_246891095	0.279944	0.306122
AHCTF1_246896189	0.394829	0.448980
AHCTF1_246909485	0.372008	0.408163
AHCTF1_246917486	0.355448	0.387755
AHCYL1_110010415	0.394584	0.367347
AHCYL1_110011747	0.435259	0.489796
AHCYL1_110013612	0.383437	0.530612
AHCYL1_110020497	0.400362	0.489796
AHCYL2_129403959	0.422098	0.428571
AHCYL2_129410507	0.420558	0.367347
AHCYL2_129414897	0.414490	0.489796
AHCYL2_129418997	0.414490	0.326531
AHCYL2_129419636	0.414490	0.367347
AHCY_34290138	0.516713	0.571429
AHCY_34292736	0.520025	0.530612
AHCY_34296249	0.505812	0.510204
AHRR_370585	0.561283	0.653061
AHRR_426577	0.503416	0.469388
AHSG_186614627	0.452790	0.469388
AIDA_222670404	0.389615	0.408163
AIDA_222709751	0.409677	0.408163
AIF1L_131097033	0.541030	0.775510
AIF1L_131113117	0.579471	0.469388
AIF1L_131114322	0.579471	0.653061
AIF1L_131118045	0.493092	0.489796
AIFM1_130140416	0.478064	0.408163
AIFM2_70116342	0.500999	0.510204
AIFM2_70125815	0.497221	0.448980
AIFM3_20976011	0.605505	0.551020
AIG1_143244196	0.399988	0.469388
AIM1L_26331656	0.451519	0.591837
AIM2_159069258	0.397266	0.265306
AJ003147.9_3189147	0.624114	0.693878
AJ003147.9_3190734	0.475330	0.408163
AJAP1_4771612	0.557931	0.551020
AJAP1_4776860	0.519409	0.612245
AK1_127869818	0.574622	0.571429
AK2_33021703	0.439007	0.428571
AK2_33023623	0.439007	0.428571
AK3_4718255	0.424277	0.489796
AK3_4719441	0.440588	0.571429
AK3_4722152	0.440588	0.408163
AK4_65212901	0.424295	0.285714
AK7_96397992	0.448839	0.469388
AK7_96408734	0.440090	0.489796
AK7_96449643	0.467126	0.530612
AK8_132855134	0.540108	0.571429
AK8_132863459	0.540108	0.551020
AK9_109529898	0.407709	0.612245
AK9_109531769	0.407709	0.367347
AK9_109546543	0.383140	0.448980
AKAP10_19931207	0.411829	0.306122
AKAP10_19941182	0.328834	0.387755
AKAP10_19968763	0.435159	0.346939
AKAP13_85469215	0.395545	0.530612
AKAP13_85516574	0.391574	0.408163
AKAP13_85577870	0.402222	0.448980
AKAP13_85584326	0.405120	0.510204
AKAP13_85710352	0.430177	0.510204
AKAP13_85721345	0.400526	0.408163
AKAP13_85724346	0.416316	0.469388
AKAP13_85727538	0.452279	0.469388
AKAP13_85727925	0.452279	0.428571
AKAP14_119919663	0.465021	0.448980
AKAP1_57107834	0.511595	0.510204
AKAP1_57111628	0.478951	0.326531
AKAP1_57114222	0.525543	0.673469
AKAP1_57116020	0.518996	0.612245
AKAP3_4638673	0.402215	0.367347
AKAP4_50200074	0.418957	0.326531
AKAP8L_15397412	0.598326	0.653061
AKAP8_15362322	0.540532	0.530612
AKAP9_91993310	0.394888	0.551020
AKAP9_91997393	0.359025	0.326531
AKAP9_92027483	0.422658	0.755102
AKAP9_92027559	0.422658	0.714286
AKAP9_92098075	0.410828	0.346939
AKIP1_8914705	0.452880	0.530612
AKNAD1_108846306	0.458425	0.510204
AKNA_114348259	0.524341	0.489796
AKNA_114349196	0.524341	0.530612
AKNA_114349835	0.524341	0.510204
AKNA_114352059	0.439119	0.530612
AKNA_114352471	0.439119	0.591837
AKNA_114353862	0.439119	0.530612
AKNA_114360128	0.484461	0.530612
AKNA_114360489	0.484461	0.632653
AKNA_114368040	0.566802	0.530612
AKNA_114368648	0.532290	0.530612
AKNA_114374748	0.511314	0.408163
AKNA_114375083	0.511314	0.571429
AKR1A1_45563115	0.493177	0.448980
AKR1A1_45569796	0.479576	0.448980
AKR1B10_134529410	0.467917	0.469388
AKR1B15_134567481	0.468418	0.448980
AKR1B15_134579267	0.413953	0.489796
AKR1B1_134455971	0.485434	0.510204
AKR1B1_134456098	0.485434	0.591837
AKR1B1_134458579	0.485434	0.693878
AKR1C4_5206698	0.389997	0.489796
AKR1D1_138099061	0.392428	0.326531
AKR1D1_138116488	0.403583	0.408163
AKR1E2_4838287	0.465385	0.306122
AKR1E2_4840898	0.465385	0.387755
AKR1E2_4843907	0.573480	0.428571
AKR1E2_4844103	0.573480	0.510204
AKR7A2_19308864	0.511621	0.510204
AKT1S1_49871000	0.592194	0.591837
AKT1_104785738	0.650594	0.551020
AKT3_243847384	0.402990	0.387755
ALAD_113391623	0.583838	0.571429
ALAS1_52202398	0.412264	0.387755
ALAS2_55017114	0.373494	0.469388
ALCAM_105547123	0.341423	0.265306
ALCAM_105547775	0.353438	0.346939
ALDH18A1_95656231	0.456597	0.612245
ALDH1A1_72912459	0.365854	0.387755
ALDH1A1_72915752	0.365854	0.428571
ALDH1A1_72931226	0.379053	0.448980
ALDH1A2_57962319	0.413349	0.306122
ALDH1A2_57965058	0.431420	0.428571
ALDH1A2_57993245	0.366267	0.367347
ALDH1A2_58013371	0.370250	0.387755
ALDH1A3_100898051	0.470530	0.448980
ALDH1A3_100905911	0.458479	0.448980
ALDH1L1_126125208	0.567869	0.612245
ALDH1L1_126132369	0.571250	0.714286
ALDH1L1_126135935	0.574024	0.653061
ALDH1L1_126147296	0.551595	0.653061
ALDH1L2_105051768	0.419990	0.306122
ALDH1L2_105062191	0.445815	0.428571
ALDH1L2_105066478	0.421965	0.489796
ALDH1L2_105071176	0.398233	0.469388
ALDH2_111777003	0.497065	0.367347
ALDH2_111790239	0.525050	0.469388
ALDH2_111791543	0.572543	0.632653
ALDH2_111807508	0.489855	0.428571
ALDH3A1_19743569	0.627660	0.734694
ALDH3A2_19653537	0.495848	0.530612
ALDH3A2_19671561	0.431140	0.387755
ALDH3B1_68019064	0.644928	0.510204
ALDH3B1_68020938	0.607228	0.653061
ALDH3B1_68026812	0.603659	0.693878
ALDH4A1_18874922	0.616250	0.551020
ALDH4A1_18876542	0.543243	0.653061
ALDH4A1_18876558	0.543243	0.571429
ALDH4A1_18885931	0.603593	0.469388
ALDH5A1_24532285	0.435666	0.367347
ALDH6A1_74072405	0.465116	0.489796
ALDH7A1_126546905	0.421082	0.408163
ALDH7A1_126547946	0.421082	0.551020
ALDH8A1_134943129	0.449761	0.387755
ALDH9A1_165667002	0.358586	0.346939
ALG12_49905329	0.576540	0.591837
ALG12_49906291	0.576540	0.612245
ALG12_49911155	0.564638	0.693878
ALG12_49911770	0.564638	0.489796
ALG13_111716097	0.360818	0.265306
ALG13_111717678	0.360818	0.367347
ALG13_111718953	0.412088	0.387755
ALG13_111754431	0.360521	0.469388
ALG14_95072255	0.411233	0.428571
ALG1_5072740	0.500560	0.448980
ALG1_5076362	0.516247	0.530612
ALG6_63368995	0.451184	0.428571
ALG8_78119817	0.392837	0.448980
ALKAL2_281390	0.451318	0.530612
ALKAL2_281396	0.451318	0.510204
ALKAL2_282510	0.451318	0.408163
ALKBH2_109088624	0.497995	0.551020
ALKBH3_43889604	0.422664	0.489796
ALKBH3_43890053	0.414557	0.489796
ALKBH4_102464076	0.524837	0.571429
ALKBH8_107506820	0.351966	0.387755
ALKBH8_107552313	0.271130	0.306122
ALK_29222791	0.527248	0.448980
ALK_29229087	0.521162	0.591837
ALK_29229498	0.521162	0.489796
ALK_29229663	0.521162	0.510204
ALK_29237438	0.487548	0.530612
ALLC_3677594	0.475818	0.653061
ALLC_3698860	0.400247	0.489796
ALOX12B_8073845	0.569407	0.612245
ALOX12B_8075716	0.622271	0.551020
ALOX12B_8078621	0.524069	0.612245
ALOX12B_8084620	0.493579	0.612245
ALOX12_6996520	0.682373	0.530612
ALOX12_6997962	0.480081	0.387755
ALOX15B_8039856	0.631757	0.571429
ALOX15B_8043836	0.537037	0.510204
ALOX15_4636067	0.561955	0.530612
ALOX15_4637433	0.513570	0.489796
ALOX5AP_30737402	0.455153	0.428571
ALOX5AP_30752247	0.455902	0.653061
ALOX5_45377957	0.533342	0.530612
ALOX5_45382173	0.533342	0.510204
ALOX5_45441104	0.570423	0.510204
ALOXE3_8105143	0.486830	0.571429
ALPK1_112433275	0.408418	0.489796
ALPK1_112434123	0.408418	0.285714
ALPK3_84866995	0.434176	0.428571
ALPL_21567861	0.556728	0.448980
ALPL_21568775	0.584832	0.673469
ALS2CL_46677839	0.525890	0.489796
ALS2CL_46678612	0.591463	0.612245
ALS2CR11_201574639	0.319721	0.367347
ALS2CR12_201307770	0.434555	0.551020
ALS2CR12_201308385	0.434555	0.530612
ALX3_110068745	0.605486	0.673469
ALYREF_81891199	0.707171	0.795918
AMBN_70602312	0.334365	0.448980
AMBN_70604692	0.387539	0.367347
AMBN_70605284	0.387539	0.346939
AMDHD2_2524327	0.543421	0.469388
AMDHD2_2524975	0.543421	0.448980
AMFR_56388368	0.402277	0.448980
AMHR2_53424072	0.546053	0.591837
AMHR2_53428680	0.479167	0.551020
AMMECR1L_127869585	0.459417	0.387755
AMMECR1L_127873468	0.458671	0.551020
AMN_102924723	0.574224	0.530612
AMOTL1_94798187	0.397730	0.428571
AMOTL1_94801383	0.396032	0.510204
AMOTL1_94828681	0.440447	0.367347
AMOT_112781868	0.462350	0.346939
AMOT_112833624	0.406880	0.224490
AMPD1_114684492	0.418487	0.510204
AMPD1_114684583	0.418487	0.367347
AMPD2_109623296	0.596139	0.591837
AMPD3_10484651	0.489206	0.448980
AMPD3_10498362	0.564665	0.591837
AMPH_38422697	0.380027	0.530612
AMPH_38474880	0.375578	0.448980
AMPH_38493285	0.410709	0.428571
AMZ1_2711533	0.563868	0.448980
ANAPC1_111809949	0.430349	0.326531
ANAPC1_111834206	0.352941	0.326531
ANAPC1_111857288	0.315011	0.326531
ANAPC1_111863139	0.376394	0.448980
ANAPC1_111882881	0.435964	0.489796
ANAPC2_137181230	0.639148	0.530612
ANAPC4_25380137	0.450479	0.428571
ANAPC4_25409658	0.361702	0.265306
ANGEL1_76789515	0.495908	0.653061
ANGEL2_213004580	0.391262	0.408163
ANGEL2_213007331	0.371909	0.265306
ANGPT2_6515029	0.409636	0.387755
ANGPT2_6516391	0.409636	0.326531
ANGPT2_6520190	0.371090	0.224490
ANGPT4_877899	0.509610	0.551020
ANGPT4_880089	0.492436	0.387755
ANGPT4_882844	0.522026	0.367347
ANGPT4_888540	0.513818	0.551020
ANGPTL2_127092199	0.522321	0.510204
ANGPTL5_101905187	0.379187	0.448980
ANGPTL5_101908039	0.412498	0.367347
ANGPTL8_11241282	0.500871	0.428571
ANHX_133226660	0.569417	0.510204
ANK1_41660563	0.523731	0.632653
ANK1_41663557	0.525335	0.673469
ANK1_41666083	0.544651	0.571429
ANK1_41670783	0.558459	0.530612
ANK1_41697469	0.604413	0.612245
ANK1_41702251	0.474156	0.571429
ANK1_41715259	0.558059	0.612245
ANK1_41719372	0.520604	0.612245
ANK1_41719995	0.458665	0.693878
ANK1_41725555	0.575456	0.612245
ANK1_41726064	0.489639	0.653061
ANK1_41727425	0.513417	0.551020
ANK2_113274380	0.384941	0.346939
ANK2_113311048	0.369222	0.265306
ANK2_113342124	0.374545	0.346939
ANK2_113376328	0.365430	0.285714
ANK2_113378885	0.365430	0.346939
ANK3_60078995	0.366194	0.530612
ANK3_60135311	0.350980	0.571429
ANK3_60179092	0.412184	0.510204
ANK3_60196386	0.406360	0.428571
ANK3_60205607	0.377926	0.428571
ANKAR_189676154	0.287081	0.408163
ANKAR_189695669	0.306680	0.408163
ANKAR_189698850	0.368658	0.571429
ANKDD1A_64912200	0.542015	0.489796
ANKDD1A_64915595	0.542015	0.591837
ANKDD1A_64928574	0.506803	0.469388
ANKDD1A_64931174	0.567138	0.653061
ANKDD1A_64941461	0.428207	0.530612
ANKDD1B_75657599	0.399049	0.387755
ANKEF1_10047917	0.342362	0.428571
ANKFN1_56477306	0.395291	0.428571
ANKFY1_4180904	0.521076	0.591837
ANKHD1_140447634	0.369706	0.408163
ANKHD1_140482472	0.340055	0.306122
ANKHD1_140483002	0.336323	0.510204
ANKH_14749335	0.406924	0.326531
ANKH_14750306	0.406924	0.285714
ANKH_14801217	0.424589	0.285714
ANKK1_113389767	0.459250	0.469388
ANKLE2_132732670	0.527224	0.591837
ANKLE2_132749522	0.526612	0.428571
ANKLE2_132753019	0.460654	0.367347
ANKMY1_240512518	0.590000	0.591837
ANKMY1_240528650	0.519105	0.632653
ANKRD11_89285887	0.583548	0.693878
ANKRD11_89288994	0.572671	0.530612
ANKRD11_89291254	0.581301	0.551020
ANKRD11_89310825	0.542975	0.448980
ANKRD11_89424561	0.481579	0.510204
ANKRD11_89445116	0.481579	0.612245
ANKRD13A_110036533	0.476699	0.612245
ANKRD13D_67296967	0.416897	0.408163
ANKRD16_5880500	0.408140	0.448980
ANKRD17_73119000	0.375286	0.551020
ANKRD17_73124430	0.313670	0.346939
ANKRD17_73152513	0.338854	0.530612
ANKRD17_73152777	0.338854	0.530612
ANKRD18A_38579990	0.376649	0.265306
ANKRD18A_38594860	0.341371	0.387755
ANKRD18A_38597544	0.353501	0.428571
ANKRD22_88826376	0.388866	0.551020
ANKRD23_96842511	0.544016	0.448980
ANKRD24_4214421	0.520281	0.510204
ANKRD24_4215882	0.520281	0.571429
ANKRD26_27026002	0.360904	0.489796
ANKRD26_27067347	0.430305	0.326531
ANKRD26_27082993	0.366802	0.244898
ANKRD26_27083047	0.366802	0.489796
ANKRD26_27088862	0.398033	0.469388
ANKRD26_27096108	0.423866	0.510204
ANKRD26_27096152	0.423866	0.448980
ANKRD26_27099485	0.423866	0.530612
ANKRD27_32615160	0.447923	0.653061
ANKRD27_32619747	0.503138	0.612245
ANKRD27_32628317	0.550360	0.632653
ANKRD27_32630219	0.505486	0.530612
ANKRD27_32634426	0.501972	0.530612
ANKRD27_32647897	0.489563	0.367347
ANKRD28_15677954	0.312694	0.469388
ANKRD28_15689536	0.381774	0.489796
ANKRD28_15709924	0.341927	0.285714
ANKRD28_15723940	0.370621	0.326531
ANKRD28_15801395	0.366037	0.367347
ANKRD28_15855585	0.366037	0.326531
ANKRD29_23630495	0.429617	0.571429
ANKRD30A_37127847	0.336509	0.244898
ANKRD30B_14752399	0.337834	0.387755
ANKRD30B_14769716	0.355500	0.448980
ANKRD30B_14774943	0.350591	0.448980
ANKRD30B_14777186	0.350591	0.367347
ANKRD31_75081587	0.381608	0.367347
ANKRD31_75087113	0.395150	0.367347
ANKRD31_75138747	0.309327	0.367347
ANKRD31_75189613	0.322797	0.408163
ANKRD31_75198124	0.382216	0.346939
ANKRD31_75223955	0.375229	0.530612
ANKRD35_145867688	0.433110	0.448980
ANKRD35_145884907	0.460749	0.653061
ANKRD36C_95979803	0.342148	0.408163
ANKRD36C_95980459	0.342148	0.408163
ANKRD36C_95983033	0.353692	0.489796
ANKRD39_96856570	0.501451	0.469388
ANKRD40_50704721	0.446502	0.428571
ANKRD40_50706125	0.446502	0.224490
ANKRD42_83195409	0.397600	0.489796
ANKRD42_83210714	0.304000	0.306122
ANKRD44_197009290	0.442733	0.489796
ANKRD50_124673360	0.291972	0.367347
ANKRD52_56248971	0.464377	0.693878
ANKRD53_70979575	0.511041	0.367347
ANKRD54_37833912	0.484401	0.469388
ANKRD54_37838206	0.484401	0.510204
ANKRD54_37840029	0.497481	0.469388
ANKRD6_89611989	0.465131	0.448980
ANKRD6_89612185	0.465131	0.571429
ANKRD7_118240970	0.364255	0.469388
ANKS1A_34967758	0.427509	0.346939
ANKS1A_34985476	0.425602	0.346939
ANKS1A_34988892	0.425602	0.285714
ANKS1A_35054041	0.446489	0.591837
ANKS1A_35085647	0.566689	0.591837
ANKS3_4698729	0.690000	0.571429
ANKS3_4720055	0.474676	0.591837
ANKS6_98736817	0.443872	0.551020
ANKS6_98753325	0.463836	0.367347
ANKS6_98772155	0.525795	0.428571
ANLN_36441531	0.404794	0.571429
ANO1_70106050	0.570593	0.530612
ANO1_70109645	0.547547	0.510204
ANO1_70128634	0.557749	0.714286
ANO1_70131220	0.557749	0.612245
ANO1_70152120	0.517501	0.632653
ANO1_70155131	0.525881	0.469388
ANO1_70181919	0.568916	0.571429
ANO2_5563674	0.535445	0.530612
ANO2_5614453	0.442299	0.428571
ANO2_5743826	0.466681	0.489796
ANO2_5803434	0.475154	0.530612
ANO2_5921566	0.578611	0.653061
ANO2_5921884	0.578611	0.632653
ANO2_5921946	0.578611	0.387755
ANO3_26598708	0.314634	0.285714
ANO4_101038378	0.402996	0.510204
ANO4_101127779	0.449109	0.387755
ANO5_22272609	0.380179	0.510204
ANO6_45350546	0.394672	0.469388
ANO6_45373112	0.394678	0.367347
ANO6_45424079	0.403509	0.408163
ANO7_241222843	0.473356	0.469388
ANO9_420860	0.809524	0.714286
ANO9_439729	0.592304	0.632653
ANOS1_8533117	0.325692	0.265306
ANP32B_98007701	0.435017	0.530612
ANP32B_98011614	0.334627	0.571429
ANPEP_89797366	0.463804	0.632653
ANTXR1_69044058	0.434501	0.510204
ANTXR1_69070561	0.377269	0.428571
ANTXR1_69075287	0.353698	0.306122
ANTXR1_69075482	0.353698	0.469388
ANTXR2_80034704	0.333611	0.408163
ANTXRL_46288314	0.451287	0.469388
ANTXRL_46306574	0.483174	0.551020
ANTXRL_46307742	0.614583	0.551020
ANTXRL_46311096	0.581188	0.714286
ANXA11_80167547	0.534743	0.551020
ANXA11_80185940	0.485788	0.408163
ANXA13_123691900	0.436471	0.530612
ANXA13_123697966	0.499438	0.510204
ANXA13_123698217	0.499438	0.530612
ANXA3_78575607	0.395034	0.510204
ANXA3_78583837	0.417737	0.428571
ANXA3_78584822	0.417737	0.530612
ANXA3_78601265	0.402930	0.469388
ANXA4_69813606	0.448835	0.306122
ANXA6_151112322	0.435977	0.326531
ANXA6_151116668	0.435977	0.530612
ANXA6_151127593	0.514706	0.551020
ANXA6_151131090	0.476190	0.591837
ANXA7_73399695	0.424079	0.612245
ANXA9_150994301	0.461427	0.469388
AOAH_36531754	0.419118	0.428571
AOC2_42847511	0.494601	0.408163
AOX1_200603457	0.421212	0.510204
AOX1_200613614	0.392079	0.530612
AOX1_200669808	0.478555	0.428571
AP000654.4_86835345	0.456198	0.469388
AP002954.3_118638264	0.493118	0.551020
AP1AR_112260192	0.362871	0.367347
AP1AR_112260494	0.362871	0.367347
AP1B1_29338732	0.556672	0.591837
AP1B1_29349584	0.536098	0.591837
AP1B1_29356777	0.525367	0.571429
AP1M1_16226312	0.477759	0.653061
AP1S1_101155327	0.568401	0.489796
AP1S1_101157120	0.508278	0.469388
AP1S1_101159564	0.607413	0.489796
AP2A1_49773640	0.515870	0.530612
AP2A1_49775983	0.515870	0.632653
AP2A1_49792791	0.663067	0.693878
AP2A1_49794564	0.551833	0.571429
AP2A2_960315	0.515052	0.612245
AP2A2_976189	0.579045	0.653061
AP2A2_986666	0.594842	0.571429
AP2A2_990031	0.599003	0.591837
AP2B1_35598071	0.427198	0.408163
AP2B1_35625343	0.368913	0.387755
AP2B1_35629838	0.384490	0.428571
