locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
MAGI3_113656743	MAGI3	chr1	113656743	113656744	+	0.037869	1700295	113656745	113659079	346	391	1.13	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TTF2_117097349	TTF2	chr1	117097349	117097350	+	0.02971	1735450	117096300	117097350	18261	220749	12.089	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
HMGCS2_119759611	HMGCS2	chr1	119759611	119759612	-	0.058177	1753659	119759283	119759611	22	32	1.455	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
REG4_119799576	REG4	chr1	119799576	119799577	-	0.042659	1753875	119798603	119799576	412	5290	12.84	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NOTCH2_119922446	NOTCH2	chr1	119922446	119922447	-	0.094577	1755606	119922447	119922635	18596	666934	35.864	26.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
NOTCH2_119950079	NOTCH2	chr1	119950079	119950080	-	0.175507	1756120	119949696	119950079	1	1	1.0	1.0	aC19,sG19,sG38	aC19,sG19,sG38	2	1
ITGA10_145897747	ITGA10	chr1	145897747	145897748	-	0.003204	1838080	145897654	145897747	8360	32893	3.935	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
PSMB4_151399808	PSMB4	chr1	151399808	151399809	+	0.234659	1998218	151399810	151399980	4131	5999	1.452	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
RIIAD1_151724237	RIIAD1	chr1	151724237	151724238	+	0.10315	2007957	151724239	151727574	3265	23490	7.194	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
RORC_151815879	RORC	chr1	151815879	151815880	-	0.426189	2010677	151815426	151815879	1765	2650	1.501	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	2	1
CRCT1_152515360	CRCT1	chr1	152515360	152515361	+	0.149591	2052269	152514553	152515361	6612	2417015	365.55	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
CRCT1_152515360	CRCT1	chr1	152515360	152515361	+	0.149591	2052238	152514073	152515361	36	42	1.167	1.0	cH38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
PGLYRP3_153299639	PGLYRP3	chr1	153299639	153299640	-	0.701094	2074943	153299232	153299639	2017	13067	6.478	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NUP210L_154054407	NUP210L	chr1	154054407	154054408	-	0.036406	2107810	154054408	154054769	1710	14154	8.277	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
UBE2Q1_154554515	UBE2Q1	chr1	154554515	154554516	-	0.402792	2128196	154553173	154554515	6697	16735	2.499	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
EFNA1_155128175	EFNA1	chr1	155128175	155128176	+	0.064928	2146941	155128177	155131338	1482	2001	1.35	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
EFNA1_155128506	EFNA1	chr1	155128506	155128507	+	0.058047	2146949	155128508	155131338	165	188	1.139	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TRIM46_155178849	TRIM46	chr1	155178849	155178850	+	0.07918	2149924	155178847	155179631	5988	15198	2.538	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TRIM46_155178849	TRIM46	chr1	155178849	155178850	+	0.07918	2149923	155178847	155179331	60	73	1.217	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,kG19,sG19,sG38	2	1
GBA_155236469	GBA	chr1	155236469	155236470	-	0.274611	2160886	155236470	155237340	19073	1206798	63.273	52.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GBA_155236469	GBA	chr1	155236469	155236470	-	0.274611	2160889	155236470	155238133	2559	3256	1.272	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GBA_155236469	GBA	chr1	155236469	155236470	-	0.274611	2160887	155236470	155237343	1597	1995	1.249	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
SMG5_156273563	SMG5	chr1	156273563	156273564	-	0.037662	2214116	156273451	156273563	10929	24544	2.246	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
KIRREL_158080502	KIRREL	chr1	158080502	158080503	+	0.223144	2250371	158080504	158084421	186	212	1.14	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CADM3_159193330	CADM3	chr1	159193330	159193331	+	0.039355	2258518	159193332	159193422	105	119	1.133	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SLAMF8_159834242	SLAMF8	chr1	159834242	159834243	+	0.039881	2264042	159834244	159834327	173	213	1.231	1.0	aC19,cH38,sG19,sG38	cH38	2	1
SLAMF8_159834242	SLAMF8	chr1	159834242	159834243	+	0.039881	2264048	159834244	159837084	194	212	1.093	1.0	aC19,cH38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	2	1
SLAMF8_159834246	SLAMF8	chr1	159834246	159834247	+	0.008444	2264042	159834244	159834327	173	213	1.231	1.0	aC19,cH38,sG19,sG38	cH38	2	1
SLAMF8_159834246	SLAMF8	chr1	159834246	159834247	+	0.008444	2264048	159834244	159837084	194	212	1.093	1.0	aC19,cH38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	2	1
COPA_160306887	COPA	chr1	160306887	160306888	-	0.065954	2284915	160306494	160306887	1266	1613	1.274	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	2	1
COPA_160312868	COPA	chr1	160312868	160312869	-	0.057966	2285113	160312019	160312868	5582	13723	2.458	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NECTIN4_161074967	NECTIN4	chr1	161074967	161074968	-	0.029281	2299648	161074760	161074969	370	458	1.238	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NECTIN4_161074969	NECTIN4	chr1	161074969	161074970	-	0.006686	2299648	161074760	161074969	370	458	1.238	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
DUSP12_161756133	DUSP12	chr1	161756133	161756134	+	0.063769	2327663	161756135	161756785	7216	11639	1.613	1.0	aC19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SLC19A2_169476414	SLC19A2	chr1	169476414	169476415	-	0.173153	2386333	169470187	169476414	5356	12128	2.264	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
MROH9_170990630	MROH9	chr1	170990630	170990631	+	0.056376	2397038	170990632	170992163	222	418	1.883	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
SERPINC1_173916406	SERPINC1	chr1	173916406	173916407	-	0.08729	2423323	173915187	173916406	33	38	1.152	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	2	1
SERPINC1_173916406	SERPINC1	chr1	173916406	173916407	-	0.08729	2423300	173914920	173916406	12	13	1.083	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	2	1
BRINP2_177275179	BRINP2	chr1	177275179	177275180	+	0.060866	2441179	177275181	177276197	1126	1798	1.597	1.0	cH38,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
FAM20B_179064217	FAM20B	chr1	179064217	179064218	+	0.309982	2453010	179064219	179064304	1470	1807	1.229	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
FAM20B_179064221	FAM20B	chr1	179064221	179064222	+	0.234561	2453010	179064219	179064304	1470	1807	1.229	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TOR1AIP2_179848224	TOR1AIP2	chr1	179848224	179848225	-	0.073078	2463102	179847637	179848224	3091	5627	1.82	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
QSOX1_180183285	QSOX1	chr1	180183285	180183286	+	0.171388	2469314	180183287	180183915	2236	4318	1.931	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
STX6_181005219	STX6	chr1	181005219	181005220	-	0.013105	2477201	180993426	181005219	9926	19766	1.991	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	2	1
STX6_181005219	STX6	chr1	181005219	181005220	-	0.013105	2477299	181003696	181005219	536	646	1.205	1.0	cH38	aC19,cH38,sG19,sG38	2	1
STX6_181005219	STX6	chr1	181005219	181005220	-	0.013105	2477237	180995689	181005219	26	27	1.038	1.0	cH38	aC19,cH38,sG19,sG38	2	1
CACNA1E_181720204	CACNA1E	chr1	181720204	181720205	+	0.00311	2480996	181719864	181720205	3064	10286	3.357	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	2	1
DHX9_182855727	DHX9	chr1	182855727	182855728	+	0.019176	2494630	182855729	182856531	5813	8564	1.473	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RGL1_183883105	RGL1	chr1	183883105	183883106	+	0.100581	2509370	183883107	183883785	43	46	1.07	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TRMT1L_185137441	TRMT1L	chr1	185137441	185137442	-	0.169345	2519831	185128748	185137441	7245	12793	1.766	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,gC19,sG19,sG38	2	1
TPR_186326410	TPR	chr1	186326410	186326411	-	0.085541	2530694	186326236	186326410	203	253	1.246	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
PLA2G4A_186949022	PLA2G4A	chr1	186949022	186949023	+	0.211583	2534597	186949024	186950656	530	810	1.528	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
NAV1_201786427	NAV1	chr1	201786427	201786428	+	0.346556	2605338	201785352	201786428	17829	286567	16.073	10.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RNPEP_202000383	RNPEP	chr1	202000383	202000384	+	0.026137	2616252	202000385	202001375	914	1133	1.24	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
LGR6_202308141	LGR6	chr1	202308141	202308142	+	0.1853	2626581	202308143	202309050	548	720	1.314	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SOX13_204113255	SOX13	chr1	204113255	204113256	+	0.095489	2663804	204113257	204114320	3915	5575	1.424	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
PIK3C2B_204450853	PIK3C2B	chr1	204450853	204450854	-	0.1812	2671340	204450018	204450853	1274	4206	3.301	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NUAK2_205305430	NUAK2	chr1	205305430	205305431	-	0.018302	2684580	205305332	205305430	5364	16261	3.032	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	2	1
SLC26A9_205917852	SLC26A9	chr1	205917852	205917853	-	0.022542	2697337	205917355	205917852	479	664	1.386	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CR1_207634761	CR1	chr1	207634761	207634762	+	0.132658	2722537	207634763	207637687	437	1961	4.487	2.0	cH38	cH38	2	1
TRAF5_211366489	TRAF5	chr1	211366489	211366490	+	0.287396	2753939	211366491	211369451	6503	24113	3.708	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
NEK2_211669543	NEK2	chr1	211669543	211669544	-	0.326252	2756785	211669333	211669543	206	325	1.578	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
TATDN3_212815011	TATDN3	chr1	212815011	212815012	+	0.360223	2772610	212812329	212815012	19051	497689	26.124	22.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TATDN3_212815011	TATDN3	chr1	212815011	212815012	+	0.360223	2772331	212807849	212815012	5787	8508	1.47	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
VASH2_212961363	VASH2	chr1	212961363	212961364	+	0.064504	2774965	212961361	212966270	1864	9029	4.844	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
VASH2_212961363	VASH2	chr1	212961363	212961364	+	0.064504	2774952	212961361	212962024	542	2837	5.234	4.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,sG19,sG38,vG19	cH38	2	1
VASH2_212961363	VASH2	chr1	212961363	212961364	+	0.064504	2774972	212961361	212973954	742	1195	1.611	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
EPRS_220013748	EPRS	chr1	220013748	220013749	-	0.022897	2804715	220011057	220013748	554	921	1.662	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
LINC01352_220831140	LINC01352	chr1	220831140	220831141	+	0.138302	2813927	220830908	220831141	14	16	1.143	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,lR19,lR38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,lR19,lR38,rG19,rG38,sG19,sG38,vG19	2	1
MIA3_222623350	MIA3	chr1	222623350	222623351	+	0.159554	2824536	222623352	222624767	4977	8009	1.609	1.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
DISP1_222989523	DISP1	chr1	222989523	222989524	+	0.040577	2829483	222989525	222990624	2959	4223	1.427	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
CAPN8_223622900	CAPN8	chr1	223622900	223622901	-	0.035389	2833937	223622901	223625804	5944	68845	11.582	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CAPN8_223622900	CAPN8	chr1	223622900	223622901	-	0.035389	2833927	223622901	223623643	1609	9389	5.835	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CAPN8_223622900	CAPN8	chr1	223622900	223622901	-	0.035389	2833926	223622901	223623584	945	3298	3.49	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CAPN8_223622900	CAPN8	chr1	223622900	223622901	-	0.035389	2833929	223622901	223623874	142	161	1.134	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CAPN9_230772012	CAPN9	chr1	230772012	230772013	+	0.203646	2949816	230769264	230772013	5656	48958	8.656	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CAPN9_230772012	CAPN9	chr1	230772012	230772013	+	0.203646	2949800	230767710	230772013	547	1059	1.936	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TTC13_230928055	TTC13	chr1	230928055	230928056	-	0.046993	2952589	230925648	230928055	6665	13248	1.988	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	2	1
TTC13_230934852	TTC13	chr1	230934852	230934853	-	0.076074	2952738	230933862	230934852	5244	8094	1.543	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
SPRTN_231348158	SPRTN	chr1	231348158	231348159	+	0.058643	2957931	231348160	231351303	4550	6315	1.388	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
EGLN1_231370698	EGLN1	chr1	231370698	231370699	-	0.147126	2958958	231370699	231373979	19064	1045999	54.868	32.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
EGLN1_231370698	EGLN1	chr1	231370698	231370699	-	0.147126	2958964	231370699	231420997	781	2227	2.851	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
TARBP1_234400230	TARBP1	chr1	234400230	234400231	-	0.046527	2977690	234398554	234400230	4641	147059	31.687	8.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NID1_236043114	NID1	chr1	236043114	236043115	-	0.099249	3005123	236042293	236043114	217	255	1.175	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
ERO1B_236247235	ERO1B	chr1	236247235	236247236	-	0.207774	3008102	236243496	236247235	1408	2354	1.672	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
RYR2_237726934	RYR2	chr1	237726934	237726935	+	0.074883	3022043	237726936	237727086	627	880	1.404	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
EXO1_241852101	EXO1	chr1	241852101	241852102	+	0.149942	3039530	241852103	241852291	398	677	1.701	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
EXO1_241866730	EXO1	chr1	241866730	241866731	+	0.008492	3039677	241866732	241866829	1219	3641	2.987	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ADSS_244430030	ADSS	chr1	244430030	244430031	-	0.061497	3059431	244424388	244430030	7852	17056	2.172	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,kG19,sG19,sG38	2	1
SMYD3_245929511	SMYD3	chr1	245929511	245929512	-	0.262114	3077223	245928034	245929511	1989	3365	1.692	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
