locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
771	NOTCH2	chr1	119922446	119922447	-	0.094577	11544345	119922447	119922635	163200	6853825	41.996	15.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
774	NOTCH2	chr1	119950079	119950080	-	0.175507	11549272	119949696	119950079	24	28	1.167	1.0	aC19,sG19,sG38	aC19,sG19,sG38	0	1
778	ITGA10	chr1	145897747	145897748	-	0.003204	13062886	145897654	145897747	9191	19364	2.107	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
809	PSMB4	chr1	151399808	151399809	+	0.234659	14196540	151399810	151399980	38216	102917	2.693	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
813	RIIAD1	chr1	151724237	151724238	+	0.10315	14264062	151724239	151727574	10712	33168	3.096	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
816	RORC	chr1	151815879	151815880	-	0.426189	14275672	151815426	151815879	3091	4683	1.515	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	0	1
817	CRCT1	chr1	152515360	152515361	+	0.149591	14403278	152514553	152515361	9895	2055673	207.749	7.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
817	CRCT1	chr1	152515360	152515361	+	0.149591	14403232	152514073	152515361	41	92	2.244	1.0	cH38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
818	PGLYRP3	chr1	153299639	153299640	-	0.701094	14449920	153299232	153299639	2207	4817	2.183	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
827	NUP210L	chr1	154054407	154054408	-	0.036406	14669332	154054408	154054769	4402	17082	3.881	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
836	UBE2Q1	chr1	154554515	154554516	-	0.402792	14803435	154553173	154554515	22664	49569	2.187	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
840	EFNA1	chr1	155128175	155128176	+	0.064928	14926670	155128177	155131338	9938	17266	1.737	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
841	EFNA1	chr1	155128506	155128507	+	0.058047	14926744	155128508	155131338	1113	1457	1.309	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
842	TRIM46	chr1	155178849	155178850	+	0.07918	14944385	155178847	155179631	32108	77866	2.425	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
842	TRIM46	chr1	155178849	155178850	+	0.07918	14944384	155178847	155179331	577	848	1.47	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,kG19,sG19,sG38	0	1
843	GBA	chr1	155236469	155236470	-	0.274611	14995716	155236470	155237340	193178	10726239	55.525	20.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
843	GBA	chr1	155236469	155236470	-	0.274611	14995724	155236470	155238133	17361	27723	1.597	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
843	GBA	chr1	155236469	155236470	-	0.274611	14995717	155236470	155237343	17577	27404	1.559	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
851	SMG5	chr1	156273563	156273564	-	0.037662	15407259	156273451	156273563	68724	202270	2.943	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
870	KIRREL	chr1	158080502	158080503	+	0.223144	15635692	158080504	158084421	2918	3952	1.354	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
880	CADM3	chr1	159193330	159193331	+	0.039355	15694371	159193332	159193422	116	136	1.172	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
883	SLAMF8	chr1	159834242	159834243	+	0.039881	15720968	159834244	159837084	1732	2695	1.556	1.0	aC19,cH38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	0	1
883	SLAMF8	chr1	159834242	159834243	+	0.039881	15720958	159834244	159834327	1437	2191	1.525	1.0	aC19,cH38,sG19,sG38	cH38	0	1
884	SLAMF8	chr1	159834246	159834247	+	0.008444	15720968	159834244	159837084	1732	2695	1.556	1.0	aC19,cH38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	0	1
884	SLAMF8	chr1	159834246	159834247	+	0.008444	15720958	159834244	159834327	1437	2191	1.525	1.0	aC19,cH38,sG19,sG38	cH38	0	1
897	COPA	chr1	160306887	160306888	-	0.065954	15818732	160306494	160306887	5860	8188	1.397	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
898	COPA	chr1	160312868	160312869	-	0.057966	15820056	160312019	160312868	26346	83442	3.167	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
905	NECTIN4	chr1	161074967	161074968	-	0.029281	15941020	161074760	161074969	1369	1881	1.374	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
906	NECTIN4	chr1	161074969	161074970	-	0.006686	15941020	161074760	161074969	1369	1881	1.374	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
909	DUSP12	chr1	161756133	161756134	+	0.063769	16133915	161756135	161756785	39705	80727	2.033	1.0	aC19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
948	SLC19A2	chr1	169476414	169476415	-	0.173153	16543656	169470187	169476414	37098	87379	2.355	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
964	MROH9	chr1	170990630	170990631	+	0.056376	16606728	170990632	170992163	135	336	2.489	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
994	SERPINC1	chr1	173916406	173916407	-	0.08729	16794384	173915187	173916406	82	152	1.854	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
994	SERPINC1	chr1	173916406	173916407	-	0.08729	16794330	173914920	173916406	28	39	1.393	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
1013	BRINP2	chr1	177275179	177275180	+	0.060866	16975580	177275181	177276197	2171	4180	1.925	1.0	cH38,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1018	FAM20B	chr1	179064217	179064218	+	0.309982	17059831	179064219	179064304	14592	26381	1.808	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1019	FAM20B	chr1	179064221	179064222	+	0.234561	17059831	179064219	179064304	14592	26381	1.808	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1026	TOR1AIP2	chr1	179848224	179848225	-	0.073078	17141304	179847637	179848224	26145	52289	2.0	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1033	QSOX1	chr1	180183285	180183286	+	0.171388	17190978	180183287	180183915	9080	14351	1.581	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1040	STX6	chr1	181005219	181005220	-	0.013105	17255761	180993426	181005219	77882	248657	3.193	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	0	1
1040	STX6	chr1	181005219	181005220	-	0.013105	17256844	181003696	181005219	10050	13699	1.363	1.0	cH38	aC19,cH38,sG19,sG38	0	1
1040	STX6	chr1	181005219	181005220	-	0.013105	17256058	180995689	181005219	303	347	1.145	1.0	cH38	aC19,cH38,sG19,sG38	0	1
1042	CACNA1E	chr1	181720204	181720205	+	0.00311	17283762	181719864	181720205	21572	158167	7.332	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
1053	DHX9	chr1	182855727	182855728	+	0.019176	17345802	182855729	182856531	42775	90401	2.113	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1066	RGL1	chr1	183883105	183883106	+	0.100581	17451339	183883107	183883785	874	1228	1.405	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1080	TRMT1L	chr1	185137441	185137442	-	0.169345	17520354	185128748	185137441	35041	72731	2.076	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,gC19,sG19,sG38	0	1
1100	TPR	chr1	186326410	186326411	-	0.085541	17577809	186326236	186326410	1463	2133	1.458	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1111	PLA2G4A	chr1	186949022	186949023	+	0.211583	17609131	186949024	186950656	4619	34539	7.478	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1157	NAV1	chr1	201786427	201786428	+	0.346556	18082724	201785352	201786428	124724	2165013	17.358	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1165	RNPEP	chr1	202000383	202000384	+	0.026137	18140624	202000385	202001375	4108	5479	1.334	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1166	LGR6	chr1	202308141	202308142	+	0.1853	18199152	202308143	202309050	616	837	1.359	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1180	SOX13	chr1	204113255	204113256	+	0.095489	18436548	204113257	204114320	18640	33791	1.813	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1183	PIK3C2B	chr1	204450853	204450854	-	0.1812	18482512	204450018	204450853	5248	16847	3.21	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1188	NUAK2	chr1	205305430	205305431	-	0.018302	18575702	205305332	205305430	22413	53975	2.408	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
1192	SLC26A9	chr1	205917852	205917853	-	0.022542	18666535	205917355	205917852	644	876	1.36	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1207	CR1	chr1	207634761	207634762	+	0.132658	18848422	207634763	207637687	1044	2650	2.538	1.0	cH38	cH38	0	1
1226	TRAF5	chr1	211366489	211366490	+	0.287396	19036290	211366491	211369451	48752	270428	5.547	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1229	NEK2	chr1	211669543	211669544	-	0.326252	19059147	211669333	211669543	844	1840	2.18	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1237	TATDN3	chr1	212815011	212815012	+	0.360223	19174563	212812329	212815012	185540	3900705	21.024	10.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1237	TATDN3	chr1	212815011	212815012	+	0.360223	19172866	212807849	212815012	33819	61393	1.815	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1239	VASH2	chr1	212961363	212961364	+	0.064504	19194900	212961361	212966270	31104	162232	5.216	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1239	VASH2	chr1	212961363	212961364	+	0.064504	19194915	212961361	212973954	14473	30358	2.098	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1239	VASH2	chr1	212961363	212961364	+	0.064504	19194873	212961361	212962024	4558	7915	1.737	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,sG19,sG38,vG19	cH38	0	1
1266	EPRS	chr1	220013748	220013749	-	0.022897	19410825	220011057	220013748	1622	2588	1.596	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1279	LINC01352	chr1	220831140	220831141	+	0.138302	19475698	220830908	220831141	10	54	5.4	5.5	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,lR19,lR38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,lR19,lR38,rG19,rG38,sG19,sG38,vG19	0	1
1285	MIA3	chr1	222623350	222623351	+	0.159554	19534855	222623352	222624767	55533	170474	3.07	2.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
1289	DISP1	chr1	222989523	222989524	+	0.040577	19567154	222989525	222990624	11520	18505	1.606	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
1290	CAPN8	chr1	223622900	223622901	-	0.035389	19591370	223622901	223625804	29685	603628	20.334	3.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1290	CAPN8	chr1	223622900	223622901	-	0.035389	19591356	223622901	223623643	8568	51838	6.05	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1290	CAPN8	chr1	223622900	223622901	-	0.035389	19591355	223622901	223623584	3732	15839	4.244	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1290	CAPN8	chr1	223622900	223622901	-	0.035389	19591360	223622901	223623874	499	838	1.679	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1334	CAPN9	chr1	230772012	230772013	+	0.203646	20351850	230769264	230772013	26755	300799	11.243	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1334	CAPN9	chr1	230772012	230772013	+	0.203646	20351804	230767710	230772013	2959	7585	2.563	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1341	TTC13	chr1	230928055	230928056	-	0.046993	20363176	230925648	230928055	43023	115091	2.675	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	0	1
1342	TTC13	chr1	230934852	230934853	-	0.076074	20363856	230933862	230934852	23409	43406	1.854	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1348	SPRTN	chr1	231348158	231348159	+	0.058643	20399751	231348160	231351303	33720	66755	1.98	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1350	EGLN1	chr1	231370698	231370699	-	0.147126	20406074	231370699	231373979	176752	7150507	40.455	15.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
1350	EGLN1	chr1	231370698	231370699	-	0.147126	20406095	231370699	231420997	5823	19684	3.38	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
1356	TARBP1	chr1	234400230	234400231	-	0.046527	20541045	234398554	234400230	12790	156415	12.229	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1382	NID1	chr1	236043114	236043115	-	0.099249	20762451	236042293	236043114	306	373	1.219	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1384	ERO1B	chr1	236247235	236247236	-	0.207774	20784887	236243496	236247235	7836	12738	1.626	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1412	RYR2	chr1	237726934	237726935	+	0.074883	20893666	237726936	237727086	948	1378	1.454	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
1427	EXO1	chr1	241852101	241852102	+	0.149942	21024130	241852103	241852291	17408	32194	1.849	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1429	EXO1	chr1	241866730	241866731	+	0.008492	21026024	241866732	241866829	35603	110540	3.105	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1437	ADSS	chr1	244430030	244430031	-	0.061497	21176592	244424388	244430030	46109	105239	2.282	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,kG19,sG19,sG38	0	1
1440	SMYD3	chr1	245929511	245929512	-	0.262114	21318120	245928034	245929511	27581	106129	3.848	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1461	WDR37	chr10	1074967	1074968	+	0.068941	21701302	1074969	1080010	115	327	2.843	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1461	WDR37	chr10	1074967	1074968	+	0.068941	21701298	1074969	1077906	85	186	2.188	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1490	UPF2	chr10	11952375	11952376	-	0.317904	22315252	11952250	11952375	13017	26715	2.052	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
1505	CDNF	chr10	14837155	14837156	-	0.226295	22640643	14836295	14837155	15133	22969	1.518	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38,vG19	cH38	0	1
1573	ANKRD26	chr10	27051052	27051053	-	0.016152	23361938	27048980	27051058	70404	220247	3.128	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,sG19,sG38	0	1
1583	MKX	chr10	27744020	27744021	-	0.005736	23428157	27743498	27744020	1450	2465	1.7	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38	cH38	0	1
1591	SVIL	chr10	29470483	29470484	-	0.553151	23535011	29470484	29471137	147077	3877701	26.365	8.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
1591	SVIL	chr10	29470483	29470484	-	0.553151	23535031	29470484	29480549	41	142	3.463	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	0	1
1599	CCDC7	chr10	32469746	32469747	+	0.209794	23754335	32469748	32471063	19326	47979	2.483	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
